year,time_period,time_identifier,geographic_level,country_code,country,data_version,subject_name,characteristic_value,perc_astar_grade_achieved,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,other,perc_astar_a_grade_achieved,perc_astar_b_grade_achieved,perc_astar_c_grade_achieved,perc_astar_d_grade_achieved,perc_astar_e_grade_achieved,entry_count
2003,200203,Academic year,National,E92000001,England,Final,Other sciences,All students,NA,20.4,18.6,22,19.3,14.4,5.3,20,39,61,80,95,4029
2003,200203,Academic year,National,E92000001,England,Final,Other sciences,Female,NA,19.1,19.9,22.2,20.3,14,4.5,19,39,61,82,96,1209
2003,200203,Academic year,National,E92000001,England,Final,Other sciences,Male,NA,21,18,21.8,18.9,14.6,5.7,21,39,61,80,94,2820
2003,200203,Academic year,National,E92000001,England,Final,Other communication studies,All students,NA,13.3,29.5,32.2,17.4,5.7,1.8,13,43,75,92,98,7625
2003,200203,Academic year,National,E92000001,England,Final,Other communication studies,Female,NA,14.1,30.2,33.1,16.7,4.8,1.1,14,44,77,94,99,4900
2003,200203,Academic year,National,E92000001,England,Final,Other communication studies,Male,NA,11.9,28.4,30.6,18.7,7.3,3,12,40,71,90,97,2725
2003,200203,Academic year,National,E92000001,England,Final,Other  modern  languages,All students,NA,49,26.4,13.6,5,2.6,3.5,49,75,89,94,97,3999
2003,200203,Academic year,National,E92000001,England,Final,Other  modern  languages,Female,NA,52.2,25.4,12.8,4.7,1.9,3,52,78,90,95,97,2281
2003,200203,Academic year,National,E92000001,England,Final,Other  modern  languages,Male,NA,44.8,27.8,14.6,5.4,3.4,4.1,45,73,87,93,96,1718
2003,200203,Academic year,National,E92000001,England,Final,Media film tv,All students,NA,11.7,24.3,31.4,22.9,8,1.8,12,36,67,90,98,19270
2003,200203,Academic year,National,E92000001,England,Final,Media film tv,Female,NA,13.6,26.5,31.5,20.5,6.7,1.2,14,40,72,92,99,11160
2003,200203,Academic year,National,E92000001,England,Final,Media film tv,Male,NA,9.1,21.3,31.2,26.2,9.8,2.5,9,30,62,88,98,8110
2003,200203,Academic year,National,E92000001,England,Final,Law,All students,NA,17.4,20.7,22.8,20,13,6.2,17,38,61,81,94,10097
2003,200203,Academic year,National,E92000001,England,Final,Law,Female,NA,19.7,21.7,23.1,18.8,11.4,5.3,20,41,64,83,95,6124
2003,200203,Academic year,National,E92000001,England,Final,Law,Male,NA,13.8,19,22.4,21.7,15.4,7.7,14,33,55,77,92,3973
2003,200203,Academic year,National,E92000001,England,Final,ICT,All students,NA,5.9,14.9,23.9,26.7,20.4,8.3,6,21,45,71,92,16309
2003,200203,Academic year,National,E92000001,England,Final,ICT,Female,NA,7.4,17.8,24.6,26.2,17.8,6.2,7,25,50,76,94,5575
2003,200203,Academic year,National,E92000001,England,Final,ICT,Male,NA,5.1,13.4,23.5,27,21.7,9.3,5,18,42,69,91,10734
2003,200203,Academic year,National,E92000001,England,Final,Home economics,All students,NA,15.3,22.2,23.5,22.8,12.8,3.3,15,38,61,84,97,600
2003,200203,Academic year,National,E92000001,England,Final,Home economics,Female,NA,16.6,22.8,24,21.9,11.8,2.9,17,39,63,85,97,549
2003,200203,Academic year,National,E92000001,England,Final,Home economics,Male,NA,NA,15.7,17.6,33.3,23.5,7.8,NA,NA,NA,NA,NA,51
2003,200203,Academic year,National,E92000001,England,Final,History,All students,NA,23.3,25.6,23.8,17.5,7.7,2,23,49,73,90,98,36513
2003,200203,Academic year,National,E92000001,England,Final,History,Female,NA,24.5,26.5,23,17,7.1,1.9,24,51,74,91,98,18648
2003,200203,Academic year,National,E92000001,England,Final,History,Male,NA,22.1,24.7,24.7,18.1,8.2,2.1,22,47,72,90,98,17865
2003,200203,Academic year,National,E92000001,England,Final,Government and politics,All students,NA,28.6,26.7,21,13.6,7.3,2.8,29,55,76,90,97,8134
2003,200203,Academic year,National,E92000001,England,Final,Government and politics,Female,NA,32.6,26.8,20.4,11.7,6,2.4,33,59,80,92,98,3253
2003,200203,Academic year,National,E92000001,England,Final,Government and politics,Male,NA,26,26.6,21.4,14.8,8.2,3.1,26,53,74,89,97,4881
2003,200203,Academic year,National,E92000001,England,Final,German,All students,NA,30.5,24,19.7,15.4,7.9,2.5,30,55,74,90,98,6068
2003,200203,Academic year,National,E92000001,England,Final,German,Female,NA,28.7,24.5,20.4,15.9,7.8,2.7,29,53,74,90,97,3928
2003,200203,Academic year,National,E92000001,England,Final,German,Male,NA,33.9,23.2,18.3,14.5,7.9,2.2,34,57,75,90,98,2140
2003,200203,Academic year,National,E92000001,England,Final,Geography,All students,NA,23,26,24,17,8.2,1.9,23,49,73,90,98,31179
2003,200203,Academic year,National,E92000001,England,Final,Geography,Female,NA,27.8,26.8,23.2,14.6,6.2,1.5,28,55,78,92,99,14333
2003,200203,Academic year,National,E92000001,England,Final,Geography,Male,NA,18.9,25.2,24.7,19,9.9,2.2,19,44,69,88,98,16846
2003,200203,Academic year,National,E92000001,England,Final,General studies,All students,NA,12.5,17.3,22.6,22.6,16.9,8.1,12,30,52,75,92,56897
2003,200203,Academic year,National,E92000001,England,Final,General studies,Female,NA,13.1,18.2,23.2,22.3,16.1,7,13,31,54,77,93,30061
2003,200203,Academic year,National,E92000001,England,Final,General studies,Male,NA,11.7,16.4,21.9,22.9,17.8,9.3,12,28,50,73,91,26836
2003,200203,Academic year,National,E92000001,England,Final,Further mathematics,All students,NA,60.8,16.4,9.8,6.6,4.7,1.7,61,77,87,94,98,4730
2003,200203,Academic year,National,E92000001,England,Final,Further mathematics,Female,NA,63.4,17.8,8.6,6.4,2.8,0.9,63,81,90,96,99,1308
2003,200203,Academic year,National,E92000001,England,Final,Further mathematics,Male,NA,59.8,15.9,10.3,6.7,5.3,2,60,76,86,93,98,3422
2003,200203,Academic year,National,E92000001,England,Final,French,All students,NA,31.4,26.1,20,13.4,7,2.1,31,58,78,91,98,12904
2003,200203,Academic year,National,E92000001,England,Final,French,Female,NA,30.2,26.3,20.5,13.9,7.1,2,30,57,77,91,98,8709
2003,200203,Academic year,National,E92000001,England,Final,French,Male,NA,33.9,25.7,19.1,12.3,6.8,2.1,34,60,79,91,98,4195
2003,200203,Academic year,National,E92000001,England,Final,Economics,All students,NA,31.9,25.9,20.6,13.3,6.3,2,32,58,78,92,98,13317
2003,200203,Academic year,National,E92000001,England,Final,Economics,Female,NA,35.6,25.9,19.4,11.9,5.6,1.6,36,62,81,93,98,3935
2003,200203,Academic year,National,E92000001,England,Final,Economics,Male,NA,30.3,25.9,21.1,13.9,6.6,2.2,30,56,77,91,98,9382
2003,200203,Academic year,National,E92000001,England,Final,Drama,All students,NA,14.4,27.5,31.6,18.4,6.7,1.3,14,42,74,92,99,13556
2003,200203,Academic year,National,E92000001,England,Final,Drama,Female,NA,15.9,29.2,30.8,17.4,5.7,1,16,45,76,93,99,9830
2003,200203,Academic year,National,E92000001,England,Final,Drama,Male,NA,10.6,23.2,33.7,21.1,9.2,2.1,11,34,68,89,98,3726
2003,200203,Academic year,National,E92000001,England,Final,Design & technology,All students,NA,14.8,21.8,25.5,22,12.2,3.7,15,37,62,84,96,15374
2003,200203,Academic year,National,E92000001,England,Final,Design & technology,Female,NA,18.1,25.6,26.3,19.1,8.7,2.2,18,44,70,89,98,5857
2003,200203,Academic year,National,E92000001,England,Final,Design & technology,Male,NA,12.7,19.4,25.1,23.8,14.4,4.6,13,32,57,81,95,9517
2003,200203,Academic year,National,E92000001,England,Final,Computer science,All students,NA,12.5,17.5,22.2,22.1,17.5,8.3,12,30,52,74,92,8256
2003,200203,Academic year,National,E92000001,England,Final,Computer science,Female,NA,11.1,19.2,20.8,22.9,17.7,8.2,11,30,51,74,92,937
2003,200203,Academic year,National,E92000001,England,Final,Computer science,Male,NA,12.7,17.2,22.3,22,17.4,8.3,13,30,52,74,92,7319
2003,200203,Academic year,National,E92000001,England,Final,Chemistry,All students,NA,29.2,24.2,19,14.2,9.5,4,29,53,72,87,96,31065
2003,200203,Academic year,National,E92000001,England,Final,Chemistry,Female,NA,31,25.1,19,13.4,8.4,3.2,31,56,75,88,97,15941
2003,200203,Academic year,National,E92000001,England,Final,Chemistry,Male,NA,27.2,23.3,19,15.1,10.7,4.8,27,50,70,85,95,15124
2003,200203,Academic year,National,E92000001,England,Final,Business studies,All students,NA,13,23.4,27.6,22.2,10.9,2.9,13,36,64,86,97,32444
2003,200203,Academic year,National,E92000001,England,Final,Business studies,Female,NA,15.1,24,27.2,20.9,10.1,2.7,15,39,66,87,97,13165
2003,200203,Academic year,National,E92000001,England,Final,Business studies,Male,NA,11.6,22.9,27.9,23.2,11.5,2.9,12,34,62,86,97,19279
2003,200203,Academic year,National,E92000001,England,Final,Biology,All students,NA,21.6,20.8,20.4,17.5,13.5,6.2,22,42,63,80,94,43902
2003,200203,Academic year,National,E92000001,England,Final,Biology,Female,NA,23.1,21.8,20.5,16.9,12.5,5.3,23,45,65,82,95,26882
2003,200203,Academic year,National,E92000001,England,Final,Biology,Male,NA,19.2,19.4,20.3,18.4,15.2,7.6,19,39,59,77,92,17020
2003,200203,Academic year,National,E92000001,England,Final,Art & design,All students,NA,27,23.2,22.8,16.1,7.8,3.3,27,50,73,89,97,33992
2003,200203,Academic year,National,E92000001,England,Final,Art & design,Female,NA,29.5,24.3,22.8,14.5,6.5,2.5,30,54,77,91,98,23524
2003,200203,Academic year,National,E92000001,England,Final,Art & design,Male,NA,21.4,20.6,22.8,19.7,10.7,4.9,21,42,65,85,95,10468
2003,200203,Academic year,National,E92000001,England,Final,Accounting and finance,All students,NA,11.9,15.7,19.7,21.5,20.1,11.2,12,28,47,69,89,2371
2003,200203,Academic year,National,E92000001,England,Final,Accounting and finance,Female,NA,14.2,16,18.3,22.4,18.4,10.7,14,30,48,71,89,929
2003,200203,Academic year,National,E92000001,England,Final,Accounting and finance,Male,NA,10.5,15.5,20.5,20.9,21.2,11.5,10,26,46,67,89,1442
2004,200304,Academic year,National,E92000001,England,Final,Total subjects,All students,NA,22.3,23.2,23.4,17.9,9.8,3.4,22,45,69,87,97,675924
2004,200304,Academic year,National,E92000001,England,Final,Total subjects,Female,NA,23.4,24.5,23.8,17,8.5,2.7,23,48,72,89,97,363670
2004,200304,Academic year,National,E92000001,England,Final,Total subjects,Male,NA,21,21.7,23,18.9,11.3,4.2,21,43,66,85,96,312254
2004,200304,Academic year,National,E92000001,England,Final,Total Music,All students,NA,20.2,22,23.9,19.7,10.5,3.8,20,42,66,86,96,8230
2004,200304,Academic year,National,E92000001,England,Final,Total Music,Female,NA,23.5,22.9,24,18,9.4,2.3,24,46,70,88,98,3982
2004,200304,Academic year,National,E92000001,England,Final,Total Music,Male,NA,17.1,21.1,23.7,21.2,11.6,5.2,17,38,62,83,95,4248
2004,200304,Academic year,National,E92000001,England,Final,Total Modern  languages,All students,NA,35,27,19,12,6,2,35,62,81,93,98,27052
2004,200304,Academic year,National,E92000001,England,Final,Total Modern  languages,Female,NA,35,27,19,12,6,2,35,61,81,93,98,17730
2004,200304,Academic year,National,E92000001,England,Final,Total Modern  languages,Male,NA,36,27,18,11,5,2,36,63,81,92,98,9322
2004,200304,Academic year,National,E92000001,England,Final,Total Maths,All students,NA,37.8,21.5,16.9,12.1,8,3.7,38,59,76,88,96,46017
2004,200304,Academic year,National,E92000001,England,Final,Total Maths,Female,NA,39.3,22.9,17,11.1,6.8,2.9,39,62,79,90,97,17638
2004,200304,Academic year,National,E92000001,England,Final,Total Maths,Male,NA,36.9,20.7,16.8,12.7,8.6,4.3,37,58,74,87,96,28379
2004,200304,Academic year,National,E92000001,England,Final,Total English,All students,NA,20.4,23.5,27.1,20,7.6,1.4,20,44,71,91,99,72967
2004,200304,Academic year,National,E92000001,England,Final,Total English,Female,NA,20.1,23.8,27.5,19.9,7.3,1.3,20,44,71,91,99,50655
2004,200304,Academic year,National,E92000001,England,Final,Total English,Male,NA,21,22.7,26.1,20.2,8.3,1.7,21,44,70,90,98,22312
2004,200304,Academic year,National,E92000001,England,Final,Total Classical studies,All students,NA,35.4,27.9,20.7,11.1,3.8,1,35,63,84,95,99,5261
2004,200304,Academic year,National,E92000001,England,Final,Total Classical studies,Female,NA,35.8,29.5,19.8,10.8,3.2,0.9,36,65,85,96,99,3060
2004,200304,Academic year,National,E92000001,England,Final,Total Classical studies,Male,NA,34.9,25.8,22,11.4,4.7,1.2,35,61,83,94,99,2201
2004,200304,Academic year,National,E92000001,England,Final,STEM subjects,All students,NA,30,22,19,15,10,4,30,52,71,85,96,158952
2004,200304,Academic year,National,E92000001,England,Final,STEM subjects,Female,NA,31,23,19,14,9,4,31,54,73,87,96,68033
2004,200304,Academic year,National,E92000001,England,Final,STEM subjects,Male,NA,30,21,19,15,11,5,30,50,69,84,95,90919
2004,200304,Academic year,National,E92000001,England,Final,Spanish,All students,NA,35.3,27.2,19.9,11,5.1,1.6,35,62,82,93,98,4650
2004,200304,Academic year,National,E92000001,England,Final,Spanish,Female,NA,33.5,27.4,20.7,11.7,5.2,1.6,34,61,82,93,98,3239
2004,200304,Academic year,National,E92000001,England,Final,Spanish,Male,NA,39.6,26.7,18.1,9.4,4.6,1.6,40,66,84,94,98,1411
2004,200304,Academic year,National,E92000001,England,Final,Sociology,All students,NA,18.7,25.1,26.3,18.9,8.3,2.7,19,44,70,89,97,22360
2004,200304,Academic year,National,E92000001,England,Final,Sociology,Female,NA,20.1,25.6,26.2,17.9,7.8,2.3,20,46,72,90,98,17010
2004,200304,Academic year,National,E92000001,England,Final,Sociology,Male,NA,14.1,23.5,26.6,21.9,10,3.9,14,38,64,86,96,5350
2004,200304,Academic year,National,E92000001,England,Final,Religious studies,All students,NA,25.6,29.6,23.8,14,5.5,1.5,26,55,79,93,98,11725
2004,200304,Academic year,National,E92000001,England,Final,Religious studies,Female,NA,25.5,30.2,23.7,14,5.2,1.4,26,56,79,93,99,8226
2004,200304,Academic year,National,E92000001,England,Final,Religious studies,Male,NA,25.9,28.1,23.9,14,6.2,1.9,26,54,78,92,98,3499
2004,200304,Academic year,National,E92000001,England,Final,Psychology,All students,NA,18.3,23.1,24.1,18.8,11.5,4.2,18,41,66,84,96,42807
2004,200304,Academic year,National,E92000001,England,Final,Psychology,Female,NA,20.6,24.4,24,17.7,9.8,3.5,21,45,69,87,97,32021
2004,200304,Academic year,National,E92000001,England,Final,Psychology,Male,NA,11.3,19.2,24.4,22.2,16.4,6.5,11,31,55,77,94,10786
2004,200304,Academic year,National,E92000001,England,Final,Physics,All students,NA,28.9,20.8,19.2,15.4,11,4.8,29,50,69,84,95,24606
2004,200304,Academic year,National,E92000001,England,Final,Physics,Female,NA,34.2,23.1,18.4,13.5,8,2.8,34,57,76,89,97,5383
2004,200304,Academic year,National,E92000001,England,Final,Physics,Male,NA,27.3,20.1,19.4,15.9,11.9,5.4,27,47,67,83,95,19223
2004,200304,Academic year,National,E92000001,England,Final,Physical education,All students,NA,12.9,20.3,25.4,23.6,14.1,3.8,13,33,59,82,96,19234
2004,200304,Academic year,National,E92000001,England,Final,Physical education,Female,NA,19.5,23.6,24.6,19.1,10.3,2.9,20,43,68,87,97,7874
2004,200304,Academic year,National,E92000001,England,Final,Physical education,Male,NA,8.3,17.9,25.9,26.7,16.7,4.5,8,26,52,79,96,11360
2004,200304,Academic year,National,E92000001,England,Final,Other social studies,All students,NA,18.6,24.6,24,18.7,10.1,4,19,43,67,86,96,2338
2004,200304,Academic year,National,E92000001,England,Final,Other social studies,Female,NA,19.2,26.9,22.1,17.8,10.2,3.9,19,46,68,86,96,1132
2004,200304,Academic year,National,E92000001,England,Final,Other social studies,Male,NA,18.1,22.4,25.9,19.6,10,4.1,18,40,66,86,96,1206
2004,200304,Academic year,National,E92000001,England,Final,Other sciences,All students,NA,21.9,19.9,22.1,18.9,13,4.1,22,42,64,83,96,3773
2004,200304,Academic year,National,E92000001,England,Final,Other sciences,Female,NA,19.4,22.6,22.3,20.8,11.4,3.6,19,42,64,85,97,1036
2004,200304,Academic year,National,E92000001,England,Final,Other sciences,Male,NA,22.9,18.9,22.1,18.2,13.6,4.3,23,42,64,82,96,2737
2004,200304,Academic year,National,E92000001,England,Final,Other communication studies,All students,NA,14.2,29.3,33.1,17,5,1.4,14,44,77,94,99,8309
2004,200304,Academic year,National,E92000001,England,Final,Other communication studies,Female,NA,14.7,30,33.6,16,4.7,1,15,45,78,94,99,5214
2004,200304,Academic year,National,E92000001,England,Final,Other communication studies,Male,NA,13.5,28.1,32.2,18.6,5.5,2.1,14,42,74,92,98,3095
2004,200304,Academic year,National,E92000001,England,Final,Other  modern  languages,All students,NA,44.6,30,13.8,6,2.4,3.2,45,75,88,94,97,4279
2004,200304,Academic year,National,E92000001,England,Final,Other  modern  languages,Female,NA,47.6,29.5,12.9,5.5,1.9,2.5,48,77,90,96,97,2464
2004,200304,Academic year,National,E92000001,England,Final,Other  modern  languages,Male,NA,40.4,30.7,15.1,6.6,3.1,4.1,40,71,86,93,96,1815
2004,200304,Academic year,National,E92000001,England,Final,Media film tv,All students,NA,12.8,26.2,31.8,20.9,6.6,1.7,13,39,71,92,98,20990
2004,200304,Academic year,National,E92000001,England,Final,Media film tv,Female,NA,14.9,29.1,31.3,18.2,5.2,1.3,15,44,75,94,99,11924
2004,200304,Academic year,National,E92000001,England,Final,Media film tv,Male,NA,10,22.4,32.6,24.6,8.4,2.1,10,32,65,90,98,9066
2004,200304,Academic year,National,E92000001,England,Final,Law,All students,NA,17.5,21.2,23.3,19.7,12.4,5.9,18,39,62,82,94,11841
2004,200304,Academic year,National,E92000001,England,Final,Law,Female,NA,19.7,22,23.7,18.5,11,5.2,20,42,65,84,95,7051
2004,200304,Academic year,National,E92000001,England,Final,Law,Male,NA,14.3,20.1,22.8,21.5,14.4,6.8,14,34,57,79,93,4790
2004,200304,Academic year,National,E92000001,England,Final,ICT,All students,NA,6.8,16.3,25.6,27.1,17.8,6.4,7,23,49,76,94,14449
2004,200304,Academic year,National,E92000001,England,Final,ICT,Female,NA,8.4,19.2,27.5,25.5,14.8,4.6,8,28,55,81,95,5031
2004,200304,Academic year,National,E92000001,England,Final,ICT,Male,NA,5.9,14.7,24.5,28,19.4,7.3,6,21,45,73,93,9418
2004,200304,Academic year,National,E92000001,England,Final,Home economics,All students,NA,15.4,26.3,21,21.5,12.4,3.3,15,42,63,84,97,539
2004,200304,Academic year,National,E92000001,England,Final,Home economics,Female,NA,16.3,27.5,20.9,21.5,11,2.8,16,44,65,86,97,498
2004,200304,Academic year,National,E92000001,England,Final,Home economics,Male,NA,NA,12.2,22,22,29.3,9.8,NA,NA,NA,NA,NA,41
2004,200304,Academic year,National,E92000001,England,Final,History,All students,NA,23.6,26,24.4,16.6,7.6,1.8,24,50,74,91,98,38150
2004,200304,Academic year,National,E92000001,England,Final,History,Female,NA,25.1,27.2,23.6,15.8,6.8,1.5,25,52,76,92,99,19085
2004,200304,Academic year,National,E92000001,England,Final,History,Male,NA,22.2,24.8,25.2,17.4,8.4,2.1,22,47,72,90,98,19065
2004,200304,Academic year,National,E92000001,England,Final,Government and politics,All students,NA,28.9,27.5,21.1,13.7,6.2,2.6,29,56,78,91,97,8494
2004,200304,Academic year,National,E92000001,England,Final,Government and politics,Female,NA,32.6,27.4,19.5,12.4,5.9,2.2,33,60,80,92,98,3377
2004,200304,Academic year,National,E92000001,England,Final,Government and politics,Male,NA,26.5,27.6,22.2,14.5,6.4,2.8,26,54,76,91,97,5117
2004,200304,Academic year,National,E92000001,England,Final,German,All students,NA,32,24.3,19.6,14.7,7.2,2.1,32,56,76,91,98,5643
2004,200304,Academic year,National,E92000001,England,Final,German,Female,NA,30.6,25,20.8,14.7,7.2,1.7,31,56,76,91,98,3622
2004,200304,Academic year,National,E92000001,England,Final,German,Male,NA,34.6,23.2,17.5,14.8,7.1,2.8,35,58,75,90,97,2021
2004,200304,Academic year,National,E92000001,England,Final,Geography,All students,NA,24.2,26.2,23.7,16.4,7.8,1.7,24,50,74,90,98,29906
2004,200304,Academic year,National,E92000001,England,Final,Geography,Female,NA,29.1,27.6,22.3,13.7,6,1.2,29,57,79,93,99,13435
2004,200304,Academic year,National,E92000001,England,Final,Geography,Male,NA,20.3,25.1,24.8,18.5,9.2,2,20,45,70,89,98,16471
